content,label,tokenizing
"Lemot sekali, kenapa tidak semudah dulu pembelian tiketnya jadi sangat sangat sulit",Negative,"['lambat', 'mudah', 'beli', 'tiket', 'sulit']"
"Cuma mau beli tiket aja dipersulit, perusahaan gede tapi servernya minus",Negative,"['beli', 'tiket', 'sulit', 'usaha', 'gede', 'servernya', 'minus']"
"Aplikasi ga jelas, mau pesen tiket aja susahhh. Timeout muluuu.",Negative,"['aplikasi', 'pesan', 'tiket', 'susahhh', 'timeout', 'muluuu']"
Pesan tiket jauh² hari selalu pending lama ga bisa checkout apalagi pas lebaran tambah parah,Negative,"['pesan', 'tiket', 'pending', 'checkout', 'lebaran', 'parah']"
"Bkn mempermudah malah membuat emosi,lemotnya ampun dah,mau pesan tiket malah yg keluar ' something wrong'.uninstal sj",Negative,"['mudah', 'emosi', 'lambat', 'ampun', 'deh', 'pesan', 'tiket', 'something', 'wrong', 'uninstal']"
"Pas beli manual di sarankan pake aplikasi, tapi aplikasinya macem kek gini loading trus mau gmn beli tiketnya🙈🙈",Negative,"['beli', 'manual', 'saran', 'pakai', 'aplikasi', 'aplikasi', 'loading', 'beli', 'tiket']"
"Ga bisa pesen tiket , data ga muncul, time out terus. Payah !!!",Negative,"['pesan', 'tiket', 'data', 'muncul', 'time', 'out', 'payah']"
Saran aja rating udah turun. Mending jangan di persulit lagi persyaratan nya _- udah mh banyak bug mau naik kereta aja ribet pesen tiketnya,Negative,"['saran', 'rating', 'turun', 'sulit', 'syarat', 'bug', 'kereta', 'ribet', 'pesan', 'tiket']"
"Mau pesen tiket, eh malah terjadi kesalahan terus udah nungguin dari jam 00.00 biar bisa dapet tiket eh malah down. Pas aplikasi sudah normal tiket sudah habis",Negative,"['pesan', 'tiket', 'salah', 'nungguin', 'jam', 'biar', 'tiket', 'down', 'aplikasi', 'normal', 'tiket', 'habis']"
Aplikasinya tidak bisa digunakan untuk pesan tiket buat mudik. Pakek web sama saja tidak membantu,Negative,"['aplikasi', 'pesan', 'tiket', 'mudik', 'pakai', 'web', 'bantu']"
"Gajelas aplikasinyaa tidak menanggapi terus, sangat menyusahkan untuk pemesanan tiket, tolong di perbaiki lagi ya",Negative,"['gajelas', 'aplikasinyaa', 'tanggap', 'susah', 'mesan', 'tiket', 'tolong']"
Flash sale apaan sama sekali gk ada tiket tersedia. Aneh banget aplikasi ga niat,Negative,"['flash', 'sale', 'tiket', 'sedia', 'aneh', 'aplikasi', 'niat']"
Buriik burikkkk buruk parah pesen tiket dari masih banyak gra2 timeout mulu ampe keabisan tiketnya t**2 dah parah niaplikasi asli jgn ada yg donlod dah nyesel yg ada mending ga usah pake kreta aja klo ky gni mah,Negative,"['buriik', 'burikkkk', 'buruk', 'parah', 'pesan', 'tiket', 'gra', 'timeout', 'melulu', 'ampe', 'habis', 'tiket', 'deh', 'parah', 'niaplikasi', 'asli', 'donlod', 'deh', 'nyesel', 'pakai', 'kreta', 'gni']"
"Kenapa tiap pesan tiket padahal sudah di bayar, tpi barcode nyaa tidak muncul",Negative,"['pesan', 'tiket', 'bayar', 'barcode', 'nyaa', 'muncul']"
"Mau booking tiket Ka Lokal ada keterangan cannot booking more than 15 booking per day, padahal hari ini saya belum booking sama sekali",Negative,"['pesan', 'tiket', 'kakak', 'lokal', 'terang', 'can', 'not', 'pesan', 'more', 'than', 'pesan', 'day', 'pesan']"
"Aplikasi jelek, kereta api nyaman tapi aplikasi pembelian tiket dan syarat-syarat nya bikin jelek.... Sampah",Negative,"['aplikasi', 'jelek', 'kereta', 'api', 'nyaman', 'aplikasi', 'beli', 'tiket', 'syarat', 'syarat', 'bikin', 'jelek', 'sampah']"
"Parah bngt sh. . Udh berhasil pilih kereta'y eh malah ngefreeze... Loading, alhasil ga dpt tiket'y 🤨😤",Negative,"['parah', 'bngt', 'hasil', 'pilih', 'kereta', 'ngefreeze', 'loading', 'tiket']"
"Saya sudah bayar tiket kok statusnya belom aktif, saldo juga sudah berkurang",Negative,"['bayar', 'tiket', 'status', 'bom', 'aktif', 'saldo']"
"Baru sehari bener, hari ini udh error lg ?????? Mau kalian apa sih ? Macam dibego2in sm aplikasi kaipay. Cari dong orang IT nya yg jago..payah bener ! Dah isi saldo ga bisa dipake beli tiket...konyooooollll !!!!!",Negative,"['error', 'dibegoin', 'aplikasi', 'kaipay', 'cari', 'orang', 'jago', 'payah', 'deh', 'isi', 'saldo', 'dipake', 'beli', 'tiket', 'konyooooollll']"
"Sama sekali gak bisa login, padahal kedesek banget mau beli tiket",Negative,"['login', 'kedesek', 'beli', 'tiket']"
Parah.. gak bisa di akses.. disini gak muncul jadwal tiket. Di apk lain malah ada..,Negative,"['parah', 'akses', 'muncul', 'jadwal', 'tiket', 'aplikasi']"
"Parah banget, rela2 in begadang buat war tiket nyatanya aplikasi ngebug terus..",Negative,"['parah', 'rela', 'begadang', 'perang', 'tiket', 'nyata', 'aplikasi', 'ngebug']"
Udah seneng dapet tiket data pribadi nggak bisa masuk timeout terus udah saya otak Atik aplikasinya tetep Kya gitu,Negative,"['neng', 'tiket', 'data', 'pribadi', 'masuk', 'timeout', 'otak', 'atik', 'aplikasi', 'tetep', 'kya']"
Pemberian informasi seputar validasi pembelian tiket tidak jelas sehingga tiket yang sudah dibeli tidak bisa digunakan untuk akses masuk kereta api,Negative,"['informasi', 'putar', 'validasi', 'beli', 'tiket', 'tiket', 'beli', 'akses', 'masuk', 'kereta', 'api']"
"Eror mulu, sudah seminggu begadang buat pesen tiket baliknya, eror mulu, giliran bener eh ud kosong aja bangkunya dari yg murah sampe yg mahal abis, anehnya pas nyoba 2 jam berikutnya, nongol lagi tuh yg tadi abis, kayanya ada mafia tiket nih",Negative,"['eror', 'melulu', 'begadang', 'pesan', 'tiket', 'eror', 'melulu', 'gilir', 'kosong', 'bangku', 'murah', 'mahal', 'habis', 'aneh', 'nyoba', 'jam', 'nongol', 'habis', 'kaya', 'mafia', 'tiket']"
"Tuh server benerin, tiap pukul 00.00 server error, pas balik normal udah abis aja tiketnya, gimana nih solusinya",Negative,"['server', 'benerin', 'server', 'error', 'normal', 'habis', 'tiket', 'solusi']"
"mengecewakan,, niatnya mau membuat maju kereta api.. tapi memberikan suatu progam tanpa ada alternatif lain.. orang pesen tiket suruh pake aplikasi.. kalau pesan langsung harus hari H kebanyakan gak dapat tempat duduk.. kalau orang tua yang pesan dan gak bisa pake aplikasi.. disuruh minta tolong yang punya aplikasi.. tapi kalau pesenin orang.. yang punya aplikasi harus pesen juga.. gak bisa diganti atau apa.. giliran dicancel.. yang balik dana cuma 75% dan nunggu sebulan.. bad idea",Negative,"['kecewa', 'niat', 'maju', 'kereta', 'api', 'progam', 'alternatif', 'orang', 'pesan', 'tiket', 'suruh', 'pakai', 'aplikasi', 'pesan', 'langsung', 'duduk', 'orang', 'tua', 'pesan', 'pakai', 'aplikasi', 'suruh', 'tolong', 'aplikasi', 'orang', 'aplikasi', 'pesan', 'ganti', 'gilir', 'dicancel', 'dana', 'menunggu', 'buruk', 'idea']"
"Sudah memesan 3 tiket sampai 3x . Saat masuk keproses pembayaran, halaman kembali mundur kehalaman awal saat pemesanan. Saat chech bagian menunggu pembayaran, di sana hanya show tagihan aja. Tetapi ga ada button untuk melanjutka. Pembayaran. Kalo mau bayar, harus ulang mesen tiket dari awal.. Sumpah ribet. Ga efektif dan ga memuaskan.",Negative,"['mes', 'tiket', 'masuk', 'proses', 'bayar', 'halaman', 'mundur', 'halaman', 'mesan', 'chech', 'tunggu', 'bayar', 'show', 'tagih', 'button', 'melanjutka', 'bayar', 'bayar', 'ulang', 'mesen', 'tiket', 'sumpah', 'ribet', 'efektif', 'muas']"
"Mau pesen tiket error, tinggal milih kursi bug bgt apknya . Sampe keluar sendiri saking lamanya",Negative,"['pesan', 'tiket', 'error', 'tinggal', 'kursi', 'bug', 'apknya', 'saking']"
Sangat jelek untuk pemesanan tiket selalu lemot dan ujung²nya gagal kehabisan waktu Samsung A32 apakah tidak suport?,Negative,"['jelek', 'mesan', 'tiket', 'lambat', 'ujung', 'gagal', 'habis', 'samsung', 'suport']"
"1. Pesan tiket local aja ribet 2. pembayaran link aja tpi waktu bayar, gk bisa gnti nomer lain, harus nomer yg terdaftar di kai. 3. Tidak mempermudah sama sekali, malah mempersulit, kasian orang yg tua, apalagi yg gaptek.",Negative,"['pesan', 'tiket', 'lokal', 'ribet', 'bayar', 'link', 'bayar', 'gnti', 'nomer', 'nomer', 'daftar', 'kai', 'mudah', 'sulit', 'kasi', 'orang', 'tua', 'gagap', 'teknologi']"
Aplikasinya gajelas!!!! Ngelag banget sampe keabisan tiket pulang!!!! Perhatiin dong tolong!!!,Negative,"['aplikasi', 'gajelas', 'lambat', 'habis', 'tiket', 'pulang', 'perhatikan', 'tolong']"
"Saya pengguna baru aplikasi ini kesulitan membeli tiket, pada sesi pembayaran selalu ""Wrong Pin"" sudah ke cs stasiun bilangnya versi androidnya minim harus 6, dicoba lagi pake versi android 7 tetep dg masalah yg sama wrong pin, niatlah saya ke grapari utarakan semua keluhan & ternyata Linkaja nya gak bermasalah, dipake pembayaran lain pun bisa,, jadi sebenernya saya harus ngadu ke siapa? Bayangin dehh beli tiket 10rb tapi mondar mandir ngabisin waktu",Negative,"['aplikasi', 'sulit', 'beli', 'tiket', 'sesi', 'bayar', 'wrong', 'pin', 'stasiun', 'bilang', 'versi', 'androidnya', 'minim', 'coba', 'pakai', 'versi', 'android', 'tetep', 'wrong', 'pin', 'niat', 'grapari', 'utara', 'keluh', 'nyata', 'linkaja', 'dipake', 'bayar', 'ngadu', 'bayangin', 'dehh', 'beli', 'tiket', 'mondar', 'mandir', 'ngabisin']"
"Aplikasi yang hanya untuk formalitas saja dimata publik.padahal poko intinya hanya untuk orang yang berlangganan setiap tahunnya diKAI yang bisa dipermudahkan untuk online,Bagi rakyat lain yang hanya pertahun dipersulit signal masuk/pembelian.REQUEST TIME OUT!! Kalau sudah habis tiket baru lancar koneksi yah.",Negative,"['aplikasi', 'formalitas', 'mata', 'publik', 'poko', 'inti', 'orang', 'langgan', 'dikai', 'mudah', 'online', 'rakyat', 'sulit', 'signal', 'masuk', 'beli', 'request', 'time', 'out', 'habis', 'tiket', 'lancar', 'koneksi', 'yah']"
Maaf. Mungkin ini sebuah penurunan kualitas dari pelayanan kai acces karena aplikasi yang sangat berat dan bug yang melimpah ruah. 🙏. Dan saran jika tidak bisa memperbaiki bug. Tolong untuk pemesanan jangan dikasih waktu🙏. Karena banyak yang gagal pesan karena waktu habis disebabkan oleh bug yang ikutan pesen. Contohnya saya. Sudah gagal berulang kali sampe saya hafal 3 NIK temen saya yg mau saya belikan tiket juga. Hanya krn bug sehingga macet sampe waktu habis. Pdahal RAM 4GB 🙏,Negative,"['maaf', 'buah', 'turun', 'kualitas', 'layan', 'kai', 'acces', 'aplikasi', 'berat', 'bug', 'limpah', 'ruah', 'saran', 'bug', 'tolong', 'mesan', 'kasih', 'gagal', 'pesan', 'habis', 'bug', 'pesan', 'gagal', 'ulang', 'hafal', 'nik', 'teman', 'belikan', 'tiket', 'bug', 'macet', 'habis', 'ram']"
"apk berlabel ""bumn"" tapi server kayak sampah, lemot parah, suka tiba-tiba keluar apk waktu mesen tiket, jadi susah buat mesen tiket. Buruan diperbaiki dah, ini kerja ga si tim developernya. Sorry kalau bahasanya terlalu kasar, tapi ini emang udah berkali-kali terjadi kaya gini. GWS dah",Negative,"['aplikasi', 'label', 'bumn', 'server', 'kayak', 'sampah', 'lambat', 'parah', 'suka', 'aplikasi', 'mesen', 'tiket', 'susah', 'mesen', 'tiket', 'buru', 'deh', 'kerja', 'tim', 'developer', 'maaf', 'bahasa', 'kasar', 'kaya', 'cepat', 'sembuh', 'deh']"
"1 bulan ini kenapa aplikasi KAI Acces ini gak bisa di Login, sampai"" sudah instal ulangpun tetep gak bisa di pakek login, jls"" accountnya benar, tapi di notifnya salah terus, kalau daftar lagi bertuliskan sudah terdaftar. Mau beli tiket aja susah begini, kalau urgent"" mau beli tiket kereta malah bingung ini mah. Mohon di perbaiki systemnya dong🙏🏻",Negative,"['aplikasi', 'kai', 'acces', 'login', 'instal', 'ulang', 'tetep', 'pakai', 'login', 'accountnya', 'notifnya', 'salah', 'daftar', 'tulis', 'daftar', 'beli', 'tiket', 'susah', 'urgent', 'beli', 'tiket', 'kereta', 'bingung', 'mohon', 'systemnya']"
"Saya baru pertama beli tiket keret api lokal via aplikasi kia acces. Tapi tiba2 harus dibatalkan. Untuk pembatalan saya tidak tau caranya. Sudah baca di keterangan tpi cara yang dijelaskan masih memakai cara pada aplikasi versi lama. Sedangkan pada versi baru ada pembatalan, tetapi saat saya klik tidak ada data tiket yang saya sudah bayar. Sehingga saya tidak bisa batalkan pemesanan. Mohon informasinya",Negative,"['beli', 'tiket', 'ret', 'api', 'lokal', 'aplikasi', 'kia', 'acces', 'batal', 'batal', 'baca', 'terang', 'pakai', 'aplikasi', 'versi', 'versi', 'batal', 'klik', 'data', 'tiket', 'bayar', 'batal', 'mesan', 'mohon', 'informasi']"
"Aplikasi yang menyulitkan masyarakat !! Mau pesen tiket aja susah nya minta ampun. Spek hp udah bagus, sinyal bagus, aplikasi masih ngebug aja. Gimana caranya pesen tiket kalo di stasiun suruh ke aplikasi, sedangkan aplikasinya jelek banget gini aksesnya",Negative,"['aplikasi', 'sulit', 'masyarakat', 'pesan', 'tiket', 'susah', 'ampun', 'spek', 'bagus', 'sinyal', 'bagus', 'aplikasi', 'ngebug', 'pesan', 'tiket', 'stasiun', 'suruh', 'aplikasi', 'aplikasi', 'jelek', 'akses']"
Seperti biasa yang namanya apk milik bumn/pemerintah selalu buruk Gak ada bagus2nya mau pembatalan tiket aja gagal mulu Aneh kan...,Negative,"['nama', 'aplikasi', 'milik', 'bumn', 'perintah', 'buruk', 'bagus', 'batal', 'tiket', 'gagal', 'melulu', 'aneh']"
"Mau boking tiket lebaran ga bisa2,padahal untuk hari2 biasa bisa dan lancar,giliran mau pesen tiket lebaran tiketnya ga muncul",Negative,"['pesan', 'tiket', 'lebaran', 'lancar', 'gilir', 'pesan', 'tiket', 'lebaran', 'tiket', 'muncul']"
"Lemot bgttt astaga, harus ngulang berkali-kali buat beli tiketnya",Negative,"['lambat', 'astaga', 'ngulang', 'beli', 'tiket']"
Baru update aplikasi eh malah lemot mau pesen tiket akhirnya gak jadi,Negative,"['perbarui', 'aplikasi', 'lambat', 'pesan', 'tiket']"
"Kai access yg susah diakses. Udah pake sistem android terbaru masih aja susah. Mau beli tiket selalu timeout atau not available padahal di channel kai lain gak ada masalah dan tiket masih tersedia banyak. Cache udah dikosongin, reinstall dll tetep gak ngangkat. Gak tau lagi mau kasih ulasan apa saking keselnya.",Negative,"['kai', 'access', 'susah', 'akses', 'pakai', 'sistem', 'android', 'susah', 'beli', 'tiket', 'timeout', 'henti', 'available', 'channel', 'kai', 'tiket', 'sedia', 'cache', 'dikosongin', 'reinstall', 'lain-lain', 'tetep', 'ngangkat', 'kasih', 'ulas', 'saking', 'kesel']"
"Sangat mengecewakan! Setelah di update bukannya tambah enak dipake malah tambah lemot. Lemotnya tidak sekadar lemot, tapi sungguh-sungguh sangat lemot sampai tidak bisa membayar pesanan tiket👏",Negative,"['kecewa', 'perbarui', 'enak', 'dipake', 'lambat', 'lambat', 'lambat', 'lambat', 'bayar', 'pesan', 'tiket']"
"Aplikasi yang sangat penting , tapi sayangnya lemot, loading lama,,trus waktu nya time up habis. Disuruh ulang dari awal utk proses pemesanan tiket,,,begitu aja terus sampai berjam2 ulang, gagal. Sinyal lagi kenceng pakai 5G , tapi aplikasi lelet...",Negative,"['aplikasi', 'sayang', 'lambat', 'loading', 'time', 'habis', 'suruh', 'ulang', 'proses', 'mesan', 'tiket', 'jam', 'ulang', 'gagal', 'sinyal', 'kenceng', 'pakai', 'aplikasi', 'lambat']"
Kai bangke aplikasinya.. Nungguin tiket time out Mulu.. pas kebuka tiket abis.. dasar aplikasi KAI bangke. Sengaja begadang biar dapet tiket. Masa abis,Negative,"['kai', 'bangke', 'aplikasi', 'nungguin', 'tiket', 'time', 'out', 'melulu', 'buka', 'tiket', 'habis', 'dasar', 'aplikasi', 'kai', 'bangke', 'sengaja', 'begadang', 'biar', 'tiket', 'habis']"
"Pakai aplikasi yg baru malah susah bgt beli tiketnya, tidak seperti aplikasi kai yg lama mudah sekali. Loading lambat, pin pembayaran tidak dikirim2, akhirnya gagal terus. Mohon untuk perbaikan sistem....",Negative,"['pakai', 'aplikasi', 'susah', 'beli', 'tiket', 'aplikasi', 'kai', 'mudah', 'loading', 'lambat', 'pin', 'bayar', 'kirim', 'gagal', 'mohon', 'sistem']"
"Maaf ya, dulu apps ini langgananku banget. Bayarnya bisa pake mbanking atau lewat indomaret. Booking kereta juga gampang. Sekarang kenapa jadi nyebelin parah? Kalo beli tiket, yang punya akun harus ikutan beli juga. Password sering incorrect padahal email sama password sama. Sampe harus sering diganti-ganti. Apps sering crack. Cuma keluar layar item. Tolong dong. Padahal dulu jarang update ga ada masalah. Ini kayaknya tiap bulan minta di-update, tapi malah tambah cacat.",Negative,"['maaf', 'apps', 'langgan', 'bayar', 'pakai', 'mbanking', 'indomaret', 'pesan', 'kereta', 'gampang', 'nyebelin', 'parah', 'beli', 'tiket', 'akun', 'beli', 'password', 'incorrect', 'email', 'password', 'ganti', 'ganti', 'apps', 'crack', 'layar', 'hitam', 'tolong', 'perbarui', 'kayak', 'perbarui', 'cacat']"
"Sekarang bener² ribet ya naik kereta aja, tujuan Sukabumi bogor - bogor Sukabumi biar gk habis tiket nya pake aplikasi, giliran pake apk nya mau pesen habis semua, beli secara offline malah gk bisa semua di alihkan ke online tapi online habis juga, aneh buat ribet aja perasaan dulu kgk seribet ini, mending bangkrut aja sekalian nyusahin",Negative,"['ribet', 'kereta', 'tuju', 'sukabumi', 'bogor', 'bogor', 'sukabumi', 'biar', 'habis', 'tiket', 'pakai', 'aplikasi', 'gilir', 'pakai', 'aplikasi', 'pesan', 'habis', 'beli', 'offline', 'alih', 'online', 'online', 'habis', 'aneh', 'ribet', 'asa', 'seribet', 'bangkrut', 'nyusahin']"
"Setelah update justru pemesanan tiket yg telah dilakukan di aplikasi lama hilang semua (tidak muncul). Namun ketika akan pesan lagi ditanggal dan jam yg sama tidak bisa, tulisannya ""tdk dapat melakukan pemesanan di jam yg sama"".",Negative,"['perbarui', 'mesan', 'tiket', 'laku', 'aplikasi', 'hilang', 'muncul', 'pesan', 'tanggal', 'jam', 'tulis', 'laku', 'mesan', 'jam']"
"Tujuan dari aplikasi ini sebenarnya bagus,saya sangat terbantu dalam pemesanan tiket karena saya termasuk penumpang rutin dari transportasi kereta api. kecewanya saya adalah sering sekali setiap akan melakukan pemesanan tiket akan muncul kalimat ""server sedang sibuk.cobalah beberapa saat lagi atau restart aplikasi"" yang artinya saya belum bisa melakukan pemesanan tiket.tentu saja hal ini membuat tidak nyaman kita sebagai pengguna aplikasi ini.mohon perbaikannya dan terimakasih.",Negative,"['tuju', 'aplikasi', 'bagus', 'bantu', 'mesan', 'tiket', 'masuk', 'tumpang', 'rutin', 'transportasi', 'kereta', 'api', 'kecewa', 'laku', 'mesan', 'tiket', 'muncul', 'kalimat', 'server', 'sibuk', 'coba', 'restart', 'aplikasi', 'arti', 'laku', 'mesan', 'tiket', 'hal', 'nyaman', 'aplikasi', 'mohon', 'terimakasih']"
"Aplikasi paling menyusahkan yang pernah aku pakek, itu pun terpaksa dan klo gak pakek aplikasi ini harus pesan tiket di stasiun dengan ketentuan harus 3 jam sebelum keberangkatan. Dan sekarang udah tak update suruh daftar lagi, udah daftar ternyata tak bisa aktifasi. Udah aku ganti emailnya yang baru tetep gak bisa. Mohon tingkatkan lagi agar tidak eror, dan dapat digunakan dengan mudah. Untuk kalian yang mau akses jangan nyesel kalo gak bisa karena udah terbukti banyak yang kecewa, 🙏🏻 maaf",Negative,"['aplikasi', 'susah', 'pakai', 'paksa', 'pakai', 'aplikasi', 'pesan', 'tiket', 'stasiun', 'jam', 'berangkat', 'perbarui', 'suruh', 'daftar', 'daftar', 'nyata', 'aktifasi', 'ganti', 'email', 'tetep', 'mohon', 'tingkat', 'eror', 'mudah', 'akses', 'nyesel', 'bukti', 'kecewa', 'maaf']"
"Padahal sinyql full, tapi gak bisa buat cari tiket kereta",Negative,"['sinyql', 'full', 'cari', 'tiket', 'kereta']"
"Aplikasinya bagus,jadi tau jadwal dan sisa kereta yang masih ada,tapi sayang ga bisa milih kursi.tiap mau pilih kursi pasti keluar tulisan,server sedang sibuk,atau silahkan restart ulamg aplikasi.Udah restart aplikasi,tetep aja saat pemesanan tiket ga bisa milih kursi",Negative,"['aplikasi', 'bagus', 'jadwal', 'sisa', 'kereta', 'sayang', 'kursi', 'pilih', 'kursi', 'tulis', 'server', 'sibuk', 'silah', 'restart', 'ulamg', 'aplikasi', 'restart', 'aplikasi', 'tetep', 'mesan', 'tiket', 'kursi']"
"Kecewa dengan KAI Access. Saat booking tiket nama pemesan otomatis menjadi daftar penumpang (tidak bisa dihilangkan), padahal hanya ingin memesan tiket utk orang tua (sy tidak ikut berangkat). Tidak bisa memilih tempat duduk juga. Aplikasi ini ribet, tidak seperti trav*l*ka yg lebih fleksibel.",Negative,"['kecewa', 'kai', 'access', 'pesan', 'tiket', 'nama', 'mes', 'otomatis', 'daftar', 'tumpang', 'hilang', 'mes', 'tiket', 'orang', 'tua', 'berangkat', 'pilih', 'duduk', 'aplikasi', 'ribet', 'trav', 'kakak', 'fleksibel']"
"Kok sering error ya aplikasinya :( sudah saya coba uninstall trs download lagi juga gabisa.Sekarang untuk KA lokal pembelian tiket di stasiun hanya bisa go show (3 jam sebelum keberangkatan) lah kalo mau pesan jauh hari via online gini juga error. Terus gimana dong? Tolong PT KAI perbaiki nih, ini gak malah mempermudah malah mempersusah.",Negative,"['error', 'aplikasi', 'coba', 'uninstall', 'download', 'kakak', 'lokal', 'beli', 'tiket', 'stasiun', 'show', 'jam', 'berangkat', 'pesan', 'online', 'error', 'tolong', 'kai', 'mudah', 'susah']"
"Saya pakai wifi dengan jaringan yang cukup cepat, tapi waktu melakukan pemesanan tiket lemot banget aplikasinya bahkan ada gambar yang eror, mau download qr code cuman muter di close malah ilang ga bisa dicek lagi, jadi harus pesen ulang.",Negative,"['pakai', 'wifi', 'jaring', 'cepat', 'laku', 'mesan', 'tiket', 'lambat', 'aplikasi', 'gambar', 'eror', 'download', 'code', 'muter', 'close', 'hilang', 'cek', 'pesan', 'ulang']"
"Aplikasi ini perlu dibenahi sistem pembayarannya! Sdh ikut aturan utk pembayaran hanya menggunakan sejenis LinkAja, tp saat melakukan pembayaran yg batas waktunya sdh habis, harusnya pembayaran di tolak. Karena expaired dan harus melakukan pemesanan ulang, tp ini tidak. Pembayaran diproses dan berhasil meski batas waktu habis, masalahnya di aplikasi KAIAccess pembayaran tersebut tdk berlaku, sebab tdk dapat tiket dr pesanan tersebut, alhasil sya harus pesan ulang, bayar double dpt 1 tiket.",Negative,"['aplikasi', 'benah', 'sistem', 'bayar', 'atur', 'bayar', 'jenis', 'linkaja', 'laku', 'bayar', 'batas', 'habis', 'bayar', 'tolak', 'expaired', 'laku', 'mesan', 'ulang', 'bayar', 'proses', 'hasil', 'batas', 'habis', 'aplikasi', 'kaiaccess', 'bayar', 'laku', 'tiket', 'pesan', 'pesan', 'ulang', 'bayar', 'double', 'tiket']"
Makin lamaa... Ini beli tiket jam 00 00 bukan tanpa tujuan ya.. selalu aja terjadi kesalahan,Negative,"['lambat', 'beli', 'tiket', 'jam', 'tuju', 'salah']"
"Tolong aplikasi nya diperbaiki lagi.. sy mau pesan tiket kereta aja susah...ket cek koneksi anda, padahal koneksi saya sudah stabil dan di menu stasiun asal serta tujuan nya saja tidak bisa muncul..",Negative,"['tolong', 'aplikasi', 'pesan', 'tiket', 'kereta', 'susah', 'ket', 'cek', 'koneksi', 'koneksi', 'stabil', 'menu', 'stasiun', 'tuju', 'muncul']"
"Abis pesen tiket h-30 ada update kai access, setelah di update terus login tiket yang sudah dipesen gak otomatis muncul, untung sebelum update udah di screenshot tiketnya. Tolong untuk update selanjutnya, setelah update-> login-> tiket pemesanannya udah otomatis ada di apk dan gak perlu nyari lagi. Kasian yang awam (yang belum dibackup tiketnya) nanti malah bingung kemana tiketnya. Bintangnya 2 dulu ya gengs. Thanks",Negative,"['habis', 'pesan', 'tiket', 'perbarui', 'kai', 'access', 'perbarui', 'login', 'tiket', 'pesan', 'otomatis', 'muncul', 'untung', 'perbarui', 'screenshot', 'tiket', 'tolong', 'perbarui', 'perbarui', 'login', 'tiket', 'mesan', 'otomatis', 'aplikasi', 'mencari', 'kasi', 'awam', 'dibackup', 'tiket', 'bingung', 'tiket', 'bintang', 'gengs', 'terima', 'kasih']"
"Tolong dong diperbaiki,sdh punya akun ga bisa masuk, ktnya email belum terdaftar, di coba daftar lagi ktnya email sdh terdaftar dan digunakan, muter muter gitu aja terus, udh ganti pake email lain juga sama ga bisa masuk, padahal sebelum update ke versi terbaru aman aman aja. Kalau jadi tambah repot gini jdnya mending beli tiket di aplikasi sebelah, wlpun beda seperak dua perak ga masalah yg penting lancar",Negative,"['tolong', 'akun', 'masuk', 'ktnya', 'email', 'daftar', 'coba', 'daftar', 'ktnya', 'email', 'daftar', 'muter', 'muter', 'ganti', 'pakai', 'email', 'masuk', 'perbarui', 'versi', 'aman', 'aman', 'repot', 'jdnya', 'beli', 'tiket', 'aplikasi', 'belah', 'wlpun', 'beda', 'perak', 'perak', 'lancar']"
"Aplikasi macam apa ini? mau liat liat jadwal dan pesen tiket gak bisa karena timeout. Padahal sudah pake wifi, jaringan lancar jaya, buka aplikasi yang lain bisa, kenapa kalo app kai malah sering error. Sebenernya semakin di update semakin baik. Ayolah diperbaiki sistemnya agar orang orang yang mau beli tiket bisa menggunakan aplikasi ini.",Negative,"['aplikasi', 'lihat', 'lihat', 'jadwal', 'pesan', 'tiket', 'timeout', 'pakai', 'wifi', 'jaring', 'lancar', 'jaya', 'buka', 'aplikasi', 'aplikasi', 'kai', 'error', 'perbarui', 'ayo', 'sistem', 'orang', 'orang', 'beli', 'tiket', 'aplikasi']"
"Gimana sistem nya error terus, jadi gak bisa pesen tiket,, coba login saja gak bisa padahal sinyal kuat 4G,, Males jadi nya make aplikasi ini lagi, udah di download unistal trus download lagi malah sama error gakbisa pesen tiket gak bisa login.!!! KECEWA,!!! Tolong Perbaiki sitem error nya",Negative,"['sistem', 'error', 'pesan', 'tiket', 'coba', 'login', 'sinyal', 'kuat', 'malas', 'make', 'aplikasi', 'download', 'unistal', 'download', 'error', 'gakbisa', 'pesan', 'tiket', 'login', 'kecewa', 'tolong', 'sitem', 'error']"
"Jelek aplikasinya, aplikasi ovo saya gak bisa buat bayar tiket, kalau ganti nomor telepon harus registrasi ulang sedangkan nomor telepon saya sudah terblokir,gak ada fitur lain buat menyelesaikan masalahnya selain lewat SMS ke nomor lama😶,riview jujur bosss,ampass aplikasi nya👎",Negative,"['jelek', 'aplikasi', 'aplikasi', 'ovo', 'bayar', 'tiket', 'ganti', 'nomor', 'telepon', 'registrasi', 'ulang', 'nomor', 'telepon', 'blokir', 'fitur', 'selesai', 'sms', 'nomor', 'riview', 'jujur', 'bosss', 'ampass', 'aplikasi']"
"Untuk pemesanan tiket kereta api lokal pembayarannya ribet , dulu bisa pakai Link Aja sekarang ga bisa. Ovo gangguan bisanya Qris tp loading trs . Harusnya metode pembayaran dibuat mudah dan bisa banyak pilihan metode pembayaran.",Negative,"['mesan', 'tiket', 'kereta', 'api', 'lokal', 'bayar', 'ribet', 'pakai', 'link', 'ovo', 'ganggu', 'qris', 'loading', 'metode', 'bayar', 'mudah', 'pilih', 'metode', 'bayar']"
